uncertainty,IT
0.71525,0.98831
0.3005,0.97245
0.56882,0.97997
0.27937,0.97078
0.6533,0.98998
0.42869,0.97746
0.36194,0.97496
0.41692,0.97746
0.58266,0.98414
0.26705,0.97329
0.26635,0.97245
0.32557,0.97496
0.57904,0.98915
0.27421,0.97078
0.096923,0.96244
0.17642,0.96745
0.52038,0.98497
0.6249,0.98164
0.36272,0.97579
0.50792,0.98164
0.38964,0.97412
0.045888,0.95993
0.38405,0.97579
0.52456,0.9808
0.6445,0.99082
0.23489,0.96995
0.5875,0.9783
0.77712,0.98831
0.67378,0.98748
0.69222,0.98497
0.10553,0.96327
0.3996,0.9808
0.27202,0.97329
0.52886,0.98414
0.56623,0.98581
0.35915,0.97579
0.47556,0.9783
0.10145,0.96244
0.38514,0.9783
0.79786,0.99082
0.67335,0.99082
0.49159,0.97579
0.74112,0.98581
0.41932,0.97913
0.5989,0.98331
0.56231,0.97913
0.46655,0.97746
0.097919,0.96244
0.33818,0.97496
0.20074,0.96828
0.41311,0.9783
0.66214,0.98748
0.35499,0.97412
0.45285,0.9783
0.43076,0.97746
0.41106,0.97746
0.53929,0.97746
0.62343,0.98581
0.39403,0.9783
0.17607,0.96661
0.31442,0.97412
0.50457,0.98247
0.22993,0.96995
0.39169,0.97663
0.6304,0.98414
0.23373,0.97078
0.2353,0.96995
0.33008,0.97412
0.65385,0.98331
0.29746,0.97329
0.4655,0.9783
0.28659,0.97412
0.47508,0.97663
0.72354,0.98581
0.48323,0.97913
0.058885,0.96077
0.13766,0.96494
0.26569,0.97162
0.14683,0.96745
0.58992,0.98414
0.60618,0.98497
0.5196,0.97663
0.48685,0.97997
0.2427,0.97162
0.57932,0.98414
0.33897,0.97412
0.71643,0.98915
0.47678,0.98331
0.28437,0.97078
0.57707,0.98331
0.3182,0.97496
0.66292,0.98915
0.45677,0.9808
0.2119,0.96828
0.7416,0.98497
0.30227,0.97162
0.6643,0.98831
0.33572,0.97496
0.47259,0.97746
0.27036,0.97162
0.46205,0.98414
0.3859,0.97997
0.57939,0.9808
0.24283,0.97078
0.58363,0.98331
0.38205,0.97663
0.45236,0.97913
0.24861,0.96995
0.4837,0.9808
0.052842,0.96077
0.1371,0.96411
0.45387,0.97746
0.43099,0.97579
0.59761,0.98331
0.45662,0.9808
0.70108,0.98998
0.30202,0.97663
0.42563,0.97913
0.49818,0.98164
0.54038,0.97746
0.51631,0.98331
0.26371,0.97245
0.71443,0.98748
0.4987,0.9783
0.51973,0.98497
0.27775,0.96995
0.3145,0.97496
0.50768,0.98247
0.43661,0.97746
0.54805,0.98164
0.576,0.98247
0.77675,0.98331
0.31427,0.97245
0.55234,0.97913
0.15157,0.96494
0.33461,0.97579
0.24777,0.96995
0.47358,0.9783
0.478,0.97997
0.32233,0.97329
0.70687,0.98331
0.49307,0.97663
0.35371,0.97746
0.37931,0.97997
0.5522,0.9808
0.31264,0.96995
0.36681,0.97496
0.2614,0.96912
0.49119,0.97913
0.50571,0.98331
0.5197,0.98164
0.75578,0.98748
0.77563,0.98915
0.23779,0.96912
0.6862,0.98331
0.52307,0.97663
0.62127,0.98331
0.62951,0.98497
0.64095,0.98831
0.3936,0.97579
0.57153,0.9783
0.421,0.97663
0.10559,0.96244
0.27163,0.97245
0.28535,0.97329
0.54959,0.9783
0.46757,0.98164
0.33358,0.97245
0.6488,0.98414
0.041887,0.95993
0.57167,0.98164
0.38171,0.97663
0.057692,0.96077
0.41407,0.97329
0.12881,0.96411
0.47035,0.9808
0.76664,0.98414
0.41735,0.97663
0.18374,0.96828
0.49337,0.9808
0.62342,0.98497
0.3878,0.97913
0.70965,0.98664
0.75489,0.99082
0.2126,0.96661
0.55889,0.97913
0.44539,0.97746
0.63062,0.98247
0.24983,0.97078
0.81721,0.99583
0.26588,0.97412
0.20728,0.96828
0.51714,0.97997
0.41432,0.97579
0.5678,0.98497
0.52951,0.98581
0.71077,0.98331
0.34997,0.97412
0.50019,0.9808
0.49414,0.9783
0.1884,0.96661
0.6001,0.97997
0.61385,0.97997
0.64453,0.98497
0.092928,0.96244
0.40706,0.9808
0.58495,0.98331
0.46516,0.9783
0.24672,0.96828
0.26973,0.97329
0.27771,0.97329
0.18916,0.96912
0.31522,0.97245
0.37282,0.97496
0.64599,0.98414
0.43971,0.9783
0.39423,0.97663
0.40541,0.97913
0.51902,0.9808
0.53281,0.98247
0.21839,0.96995
0.31645,0.97579
0.15004,0.96578
0.70362,0.98497
0.45841,0.97579
0.70258,0.98748
0.60538,0.98497
0.49554,0.9808
0.74054,0.98331
0.24782,0.96912
0.24905,0.97245
0.70926,0.98831
0.14203,0.96661
0.70353,0.98664
0.41857,0.9783
0.09883,0.96411
0.69275,0.98581
0.5705,0.98581
0.45579,0.9808
0.34717,0.97412
0.23962,0.96912
0.58388,0.98497
0.5705,0.98831
0.57255,0.98414
0.39203,0.97746
0.39025,0.97663
0.58252,0.98497
0.31518,0.97245
0.6961,0.98414
0.21767,0.96912
0.47055,0.97746
0.7455,0.99165
0.26212,0.96995
0.22949,0.97162
0.12346,0.96411
0.50596,0.98331
0.15909,0.96494
0.16643,0.96578
0.26917,0.97496
0.35466,0.97746
0.17144,0.96578
0.44532,0.97663
0.32397,0.97496
0.40928,0.97496
0.47788,0.97913
0.45205,0.98164
0.56869,0.97997
0.48732,0.98247
0.24831,0.97078
0.26243,0.96995
0.70507,0.98915
0.36782,0.97245
0.25354,0.97245
0.41683,0.9783
0.5228,0.98247
0.57635,0.9783
0.53511,0.98247
0.72921,0.98581
0.53475,0.98247
0.5623,0.98331
0.31962,0.97329
0.45731,0.9808
0.52813,0.98164
0.41777,0.97579
0.57988,0.97997
0.54444,0.98748
0.079622,0.9616
0.58111,0.98497
0.4444,0.97663
0.33326,0.97245
0.36934,0.97496
0.74418,0.98581
0.636,0.98247
0.65091,0.98664
0.39827,0.9783
0.49187,0.97997
0.51524,0.98331
0.42072,0.97663
0.45959,0.9808
0.59114,0.98497
0.59469,0.98331
0.17164,0.96745
0.19566,0.96661
0.57589,0.98331
0.73617,0.98497
0.39663,0.97663
0.62548,0.98414
0.6127,0.98331
0.68037,0.98497
0.81225,0.98831
0.28533,0.97412
0.44444,0.97663
0.48824,0.97913
0.34762,0.97245
0.50616,0.98664
0.55578,0.98164
0.55377,0.98331
0.81241,0.99332
0.61424,0.98581
0.58699,0.98497
0.69784,0.99082
0.35202,0.97245
0.44617,0.9808
0.54008,0.9808
0.417,0.97746
0.48094,0.97997
0.30619,0.97329
0.45586,0.97746
0.44169,0.97913
0.38597,0.97579
0.61959,0.98331
0.53748,0.99082
0.48602,0.9808
0.22172,0.96828
0.50237,0.9783
0.75054,0.98331
0.56254,0.98414
0.1735,0.96745
0.42286,0.97579
0.60462,0.98998
0.62291,0.98998
0.52004,0.98331
0.37418,0.97496
0.56752,0.98247
0.3753,0.97913
0.23233,0.96995
0.3256,0.97329
0.31645,0.97412
0.28748,0.97162
0.66429,0.98581
0.074189,0.9616
0.60163,0.98497
0.44667,0.9783
0.48113,0.98164
0.3837,0.97663
0.41547,0.97579
0.59658,0.98164
0.52478,0.98414
0.49866,0.98414
0.62138,0.98247
0.097273,0.96244
0.6066,0.98331
0.19756,0.96745
0.3948,0.98164
0.61493,0.98915
0.62891,0.98497
0.87433,0.98998
0.54688,0.98414
0.32194,0.97329
0.65992,0.98581
0.32982,0.97329
0.39804,0.97579
0.33144,0.97245
0.68,0.98998
0.40413,0.97412
0.68275,0.98497
0.45719,0.98164
0.39462,0.97579
0.26613,0.97162
0.79086,0.98998
0.35852,0.97496
0.68731,0.98748
0.74305,0.98998
0.44866,0.9808
0.61944,0.98414
0.32381,0.97245
0.065405,0.9616
0.22863,0.97078
0.35731,0.97412
0.42632,0.9783
0.42357,0.97746
0.24772,0.96828
0.51855,0.98331
0.28819,0.97245
0.29044,0.96995
0.85295,0.99666
0.27063,0.96995
0.080149,0.96244
0.38237,0.97579
0.69464,0.99165
0.35557,0.97663
0.31625,0.97412
0.27332,0.97078
0.63897,0.98831
0.019502,0.9591
0.38707,0.97579
0.56466,0.98247
0.47387,0.97997
0.20141,0.97078
0.23798,0.96912
0.44479,0.97746
0.27623,0.96995
0.53848,0.9808
0.41162,0.97663
0.59297,0.98331
0.5391,0.9808
0.72882,0.98831
0.25794,0.96995
0.54067,0.98164
0.41578,0.97412
0.36012,0.97579
0.36984,0.97496
0.59271,0.97997
0.19178,0.96661
0.48419,0.98164
0.22725,0.96912
0.51698,0.9808
0.53729,0.97913
0.2598,0.97078
0.52764,0.98414
0.49472,0.97997
0.46601,0.9808
0.678,0.98581
0.45399,0.97579
0.53236,0.98164
0.54935,0.98164
0.24731,0.97412
0.3268,0.97412
0.65031,0.98581
0.57249,0.9808
0.53625,0.97913
0.4076,0.97412
0.30091,0.96912
0.21743,0.96995
0.63785,0.98664
0.19822,0.96828
0.61544,0.98497
0.27489,0.97162
0.38639,0.97663
0.55522,0.98497
0.63608,0.98664
0.18706,0.96828
0.63738,0.98915
0.72122,0.98831
0.32351,0.97329
0.567,0.98164
0.68531,0.98247
0.2735,0.97412
0.43792,0.97997
0.22697,0.96995
0.33399,0.97496
0.23431,0.96912
0.26193,0.97245
0.33102,0.97245
0.39691,0.97496
0.67804,0.98497
0.10265,0.96244
0.30932,0.97162
0.6601,0.98581
0.75046,0.98998
0.53385,0.9808
0.30383,0.97162
0.29576,0.97329
0.17268,0.96661
0.46389,0.98247
0.27158,0.97078
0.52681,0.97997
0.69505,0.98414
0.53197,0.98247
0.43747,0.9783
0.37665,0.97496
0.31218,0.97329
0.45707,0.9783
0.47263,0.98581
0.4209,0.9783
0.22856,0.96912
0.35979,0.97329
0.59382,0.98247
0.41369,0.9783
0.66315,0.98331
0.63525,0.98915
0.063666,0.9616
0.61107,0.98414
0.61202,0.98831
0.51883,0.98331
0.18521,0.96661
0.17843,0.96828
0.31343,0.97329
0.27632,0.97245
0.62154,0.98331
0.385,0.97579
0.46893,0.97913
0.67807,0.98414
0.29174,0.97412
0.34181,0.97245
0.50349,0.9808
0.043634,0.95993
0.52084,0.98748
0.64886,0.98497
0.44099,0.9808
0.21208,0.96828
0.4948,0.98247
0.71777,0.99165
0.16205,0.96494
0.30533,0.97162
0.4517,0.9783
0.37471,0.97412
0.70419,0.98998
0.4691,0.97913
0.46907,0.9783
0.17038,0.96661
0.54,0.97913
0.37807,0.97329
0.078551,0.96244
0.3047,0.97245
0.30095,0.97245
0.62456,0.98331
0.18942,0.97078
0.22089,0.96912
0.68313,0.99165
0.49334,0.9808
0.58208,0.98164
0.58861,0.98331
0.33318,0.97412
0.59491,0.98414
0.42921,0.97913
0.49805,0.97997
0.55335,0.98497
0.6434,0.98414
0.39296,0.97579
0.30779,0.97329
0.51198,0.97997
0.316,0.97412
0.1249,0.96411
0.38916,0.97162
0.70344,0.98497
0.48246,0.9808
0.5315,0.98247
0.46206,0.97746
0.65893,0.98497
0.44661,0.97913
0.55752,0.98331
0.52956,0.98497
0.26582,0.97162
0.68247,0.98748
0.53562,0.98164
0.30678,0.97162
0.57851,0.98581
0.22482,0.96912
0.51641,0.98247
0.55966,0.98497
0.44939,0.9808
0.4152,0.97663
0.32446,0.97579
0.36731,0.97579
0.39555,0.97746
0.31129,0.97245
0.15318,0.96578
0.3779,0.97496
0.38221,0.97162
0.57739,0.9783
0.85192,0.9975
0.29196,0.97162
0.14135,0.96411
0.058527,0.96077
0.47259,0.98414
0.17239,0.96661
0.68666,0.98414
0.46861,0.97997
0.1978,0.96912
0.30168,0.97412
0.45994,0.98331
0.72142,0.99332
0.54142,0.97997
0.45713,0.9783
0.51924,0.9783
0.39667,0.97746
0.48691,0.97913
0.29734,0.97245
0.33166,0.97412
0.40313,0.97746
0.46845,0.9783
0.28312,0.97078
0.28808,0.97078
0.12075,0.96494
0.46047,0.98497
0.42674,0.97913
0.6263,0.98497
0.72006,0.98497
0.4687,0.9808
0.84077,0.99165
0.53812,0.98497
0.12177,0.96327
0.44495,0.97913
0.35766,0.97496
0.1835,0.96661
0.43921,0.9808
0.27632,0.97579
0.41155,0.97997
0.45206,0.97913
0.64913,0.98748
0.59608,0.98164
0.76958,0.98831
0.28327,0.97496
0.38297,0.97746
0.28801,0.97078
0.66152,0.98164
0.44789,0.97913
0.30925,0.97412
0.43389,0.98164
0.30674,0.97496
0.31126,0.97162
0.42015,0.97997
0.45234,0.97663
0.41945,0.97663
0.17369,0.96745
0.33011,0.97329
0.23766,0.96995
0.61131,0.98331
0.72014,0.98748
0.47918,0.97913
0.37868,0.97496
0.73242,0.98497
0.54752,0.98497
0.8376,0.98998
0.42215,0.97496
0.08945,0.96244
0.52858,0.98331
0.20183,0.96745
0.53006,0.98247
0.15217,0.96578
0.40574,0.97579
0.19098,0.96661
0.18255,0.96995
0.21923,0.96912
0.3955,0.97746
0.38979,0.97663
0.67182,0.98164
0.43307,0.97913
0.67433,0.98664
0.296,0.97579
0.67058,0.98331
0.22003,0.97078
0.53627,0.98164
0.40052,0.97746
0.63065,0.98331
0.19654,0.96661
0.27809,0.97078
0.20547,0.96828
0.39681,0.97997
0.42265,0.97579
0.33696,0.97412
0.38918,0.97412
0.14317,0.96661
0.22806,0.97162
0.43953,0.97997
0.26036,0.96995
0.42334,0.9783
0.31198,0.97663
0.67821,0.98748
0.71705,0.98915
0.15173,0.96578
0.24049,0.96995
0.33776,0.97496
0.35005,0.97496
0.31674,0.97412
0.22328,0.96745
0.16906,0.96578
0.56256,0.98164
0.41946,0.97579
0.24461,0.96745
0.4144,0.9783
0.29235,0.97162
0.49518,0.97913
0.76841,0.98998
0.27612,0.97078
0.55267,0.98247
0.54927,0.98581
0.53905,0.97997
0.51739,0.97746
0.36125,0.97329
0.46505,0.97997
0.55409,0.98581
0.21528,0.96995
0.53977,0.97913
0.47201,0.97997
0.79721,0.99332
0.32146,0.97412
0.22182,0.96912
0.60804,0.98164
0.75419,0.98831
0.52527,0.98664
0.63679,0.98331
0.84009,0.98581
0.57925,0.9808
0.68836,0.98748
0.30462,0.97078
0.6276,0.98247
0.30891,0.97412
0.62926,0.98414
0.54521,0.98664
0.33373,0.97496
0.37929,0.97496
0.49906,0.97997
0.42617,0.97663
0.30879,0.97329
0.31837,0.97078
0.44725,0.98581
0.26168,0.97162
0.2667,0.96995
0.13282,0.96494
0.29395,0.97245
0.67723,0.98581
0.24328,0.97329
0.72828,0.99416
0.44898,0.98164
0.55981,0.98664
0.50517,0.97997
0.43851,0.97913
0.47555,0.9808
0.18051,0.96578
0.4562,0.98331
0.19587,0.96745
0.50834,0.98497
0.38886,0.97579
0.55634,0.98414
0.29087,0.97162
0.59265,0.98497
0.086156,0.96244
0.16508,0.96661
0.55831,0.9808
0.58877,0.98247
0.58728,0.97997
0.46358,0.98331
0.59227,0.98247
0.30351,0.97412
0.35628,0.97412
0.3742,0.97746
0.75206,0.99082
0.2931,0.97579
0.64697,0.98497
0.47457,0.98664
0.87267,0.98748
0.55598,0.98247
0.47361,0.9783
0.37755,0.97746
0.71324,0.98497
0.67729,0.98497
0.25498,0.97162
0.52396,0.98247
0.082695,0.9616
0.4727,0.97913
0.65943,0.97997
0.67771,0.98664
0.1322,0.96578
0.38138,0.97496
0.44875,0.9808
0.48786,0.97579
0.14856,0.96661
0.20905,0.96745
0.35898,0.97496
0.38364,0.9783
0.42306,0.9783
0.16382,0.96578
0.86815,0.99499
0.68424,0.98331
0.24767,0.97078
0.68626,0.98831
0.27087,0.97078
0.45738,0.97913
0.44819,0.98247
0.56888,0.9808
0.50824,0.98164
0.49815,0.97997
0.31285,0.97496
0.39959,0.97663
0.38907,0.97579
0.82072,0.98831
0.46071,0.9808
0.63682,0.98414
0.57235,0.98164
0.66345,0.98831
0.5121,0.98164
0.85168,0.99583
0.52573,0.98247
0.44332,0.97746
0.65733,0.98164
0.23297,0.96995
0.44504,0.97997
0.3109,0.97245
0.21118,0.96912
0.23687,0.96912
0.39151,0.97579
0.16665,0.96661
0.33151,0.97496
0.38758,0.97496
0.20869,0.96912
0.24783,0.96995
0.45103,0.97913
0.58479,0.98164
0.45294,0.97579
0.3331,0.97329
0.55673,0.98331
0.61289,0.97997
0.25143,0.96912
0.35488,0.97579
0.56176,0.98331
0.39785,0.97746
0.17082,0.96828
0.42907,0.97663
0.60488,0.98414
0.53974,0.9783
0.29089,0.97245
0.31287,0.97329
0.43678,0.97579
0.39819,0.97412
0.20001,0.96745
0.68425,0.98414
0.3774,0.97579
0.30196,0.96995
0.37372,0.97329
0.30009,0.97078
0.57678,0.98414
0.58554,0.98581
0.30748,0.97162
0.31367,0.97412
0.44276,0.97579
0.7134,0.98664
0.30395,0.96995
0.4476,0.97746
0.77319,0.99165
0.27379,0.97162
0.56298,0.98831
0.72488,0.98831
0.3947,0.97997
0.24396,0.97078
0.5293,0.98164
0.13984,0.96661
0.2961,0.97245
0.26282,0.97412
0.49502,0.97997
0.57408,0.98247
0.41251,0.97746
0.15633,0.96578
0.31578,0.97329
0.2282,0.96912
0.22693,0.96828
0.37652,0.97746
0.2863,0.97245
0.52547,0.9808
0.34508,0.97746
0.44501,0.9808
0.56733,0.97997
0.42806,0.98497
0.38167,0.97412
0.76307,0.98414
0.27655,0.97412
0.2824,0.97245
0.21576,0.96828
0.4675,0.97579
0.47167,0.97579
0.39708,0.97663
0.23202,0.96828
0.17415,0.96661
0.46584,0.97997
0.48122,0.98247
0.43783,0.97663
0.43714,0.97997
0.27781,0.97245
0.46536,0.97997
0.74826,0.98331
0.37293,0.97412
0.27119,0.97078
0.62733,0.98247
0.53164,0.98581
0.33829,0.97412
0.45277,0.97997
0.44241,0.9808
0.48036,0.97997
0.29442,0.97329
0.66882,0.98497
0.44762,0.97746
0.38515,0.97746
0.048584,0.96077
0.21663,0.96995
0.71184,0.98331
0.53982,0.98497
0.50534,0.98247
0.098721,0.96244
0.32689,0.97245
0.29668,0.97162
0.67481,0.98581
0.40125,0.97579
0.20712,0.96745
0.33363,0.9783
0.16935,0.96745
0.46545,0.97997
0.54716,0.98414
0.37166,0.9808
0.24013,0.97162
0.26904,0.97078
0.43497,0.97663
0.26917,0.97162
0.59985,0.97997
0.74942,0.98581
0.4876,0.97913
0.43949,0.97746
0.61713,0.98581
0.29548,0.97329
0.53945,0.97997
0.15126,0.96494
0.61075,0.98497
0.4749,0.97913
0.33264,0.97245
0.61741,0.98581
0.36055,0.97412
0.28101,0.97245
0.50198,0.97913
0.60534,0.98748
0.69105,0.98497
0.42042,0.97913
0.48606,0.9783
0.22089,0.96912
0.32657,0.97162
0.34812,0.97329
0.44733,0.9783
0.44162,0.97746
0.45901,0.97746
0.84519,0.99165
0.41833,0.97579
0.30055,0.97162
0.31095,0.97329
0.40313,0.97329
0.22178,0.96995
0.31867,0.97162
0.84072,0.99416
0.40098,0.97746
0.723,0.98915
0.34606,0.97245
0.29667,0.97245
0.45912,0.98164
0.45837,0.97663
0.18987,0.96828
0.067809,0.9616
0.34678,0.97162
0.34345,0.97746
0.61707,0.99249
0.44259,0.9783
0.52673,0.9808
0.61897,0.98664
0.32889,0.97412
0.47517,0.97663
0.65777,0.98581
0.14067,0.96578
0.34357,0.97412
0.32471,0.97329
0.33012,0.97412
0.57823,0.9808
0.56373,0.97913
0.14448,0.96494
0.42606,0.9783
0.1074,0.96327
0.42173,0.9783
0.06406,0.96077
0.087603,0.96327
0.3869,0.97663
0.40712,0.97496
0.34524,0.97496
0.69768,0.99082
0.55945,0.98581
0.4089,0.97746
0.32482,0.97329
0.54373,0.98664
0.16715,0.96494
0.31958,0.97412
0.41893,0.9783
0.17471,0.96828
0.31006,0.97329
0.40491,0.97579
0.34963,0.97329
0.79039,0.99583
0.12778,0.96411
0.47538,0.98164
0.50535,0.9783
0.32534,0.97496
0.41391,0.97997
0.78211,0.98497
0.45479,0.97913
0.16535,0.96661
0.51749,0.98247
0.55422,0.9808
0.70326,0.98581
0.32115,0.97412
0.40056,0.97579
0.54535,0.98414
0.12844,0.96578
0.2892,0.97329
0.51735,0.98581
0.52695,0.98164
0.37026,0.97913
0.038938,0.95993
0.77574,0.98664
0.42819,0.9783
0.35851,0.97078
0.58405,0.98748
0.45419,0.97997
0.48999,0.97746
0.49553,0.98414
0.31328,0.97329
0.40106,0.97663
0.35514,0.97663
0.42371,0.97579
0.39124,0.97579
0.36608,0.97579
0.56559,0.98164
0.2443,0.97078
0.29902,0.97162
0.15781,0.96578
0.40031,0.97746
0.57029,0.98497
0.38225,0.97746
0.40129,0.97913
0.5409,0.97913
0.31904,0.97329
0.67471,0.98664
0.4241,0.97579
0.3799,0.97746
0.52253,0.98164
0.47381,0.98331
0.31275,0.97329
0.49662,0.97663
0.25798,0.97078
0.60363,0.98164
0.23751,0.96828
0.39576,0.9783
0.6586,0.98497
0.38735,0.97579
0.70739,0.98664
0.33501,0.97412
0.55655,0.98331
0.65254,0.98581
0.66412,0.98581
0.45191,0.97746
0.35329,0.97579
0.34986,0.97412
0.4961,0.98664
0.43933,0.97663
0.49914,0.97997
0.54689,0.97997
0.43902,0.9783
0.44309,0.97746
0.68556,0.98331
0.65505,0.99249
0.29147,0.97162
0.64173,0.98247
0.62304,0.98164
0.33769,0.97412
0.67302,0.98414
0.19574,0.96745
0.68639,0.99165
0.55611,0.98581
0.44085,0.9783
0.56803,0.98164
0.12958,0.96411
0.52388,0.98581
0.22299,0.96745
0.51752,0.98331
0.3838,0.97663
0.57049,0.98915
0.5052,0.9808
0.28776,0.97078
0.34809,0.97496
0.47567,0.9808
0.42199,0.97913
0.42603,0.97579
0.23948,0.96912
0.34895,0.97913
0.4516,0.97579
0.32352,0.97496
0.56931,0.98331
0.26543,0.97162
0.40642,0.9783
0.58695,0.98331
0.24096,0.96912
0.44767,0.97913
0.48875,0.97746
0.50727,0.9808
0.35084,0.97663
0.36083,0.97579
0.57688,0.9808
0.30019,0.97078
0.35681,0.97329
0.37948,0.97412
0.37036,0.97496
0.36696,0.97579
0.48023,0.9783
0.16615,0.96578
0.41926,0.97746
0.3453,0.97245
0.27504,0.97078
0.19148,0.96995
0.40064,0.97329
0.2686,0.96745
0.17559,0.96661
0.23508,0.97162
0.78017,0.98915
0.21936,0.96745
0.38663,0.97997
0.48061,0.97997
0.19726,0.96745
0.038063,0.95993
0.15026,0.96578
0.56442,0.98164
0.38062,0.97496
0.26403,0.97412
0.14767,0.96578
0.50162,0.9808
0.66809,0.98664
0.6222,0.98414
0.25398,0.97078
0.48815,0.97913
0.61633,0.98581
0.30411,0.97162
0.18944,0.96661
0.53388,0.98331
0.30519,0.97245
0.44545,0.97663
0.23915,0.96995
0.41689,0.97663
0.07493,0.9616
0.45947,0.97913
0.39246,0.97579
0.67789,0.98414
0.18077,0.96745
0.46331,0.97997
0.46698,0.98581
0.54259,0.98164
0.5197,0.97496
0.23527,0.96995
0.22058,0.96828
0.40977,0.9783
0.27174,0.97078
0.27965,0.97078
0.53189,0.98247
0.29604,0.97162
0.25783,0.97078
0.41912,0.98247
0.32795,0.97078
0.43408,0.97997
0.61742,0.98414
0.65127,0.98748
0.4976,0.98247
0.34195,0.97162
0.60286,0.98414
0.47356,0.97997
0.60167,0.9808
0.37154,0.97913
0.28288,0.97412
0.60201,0.98247
0.57993,0.98414
0.31447,0.97329
0.16262,0.96661
0.32036,0.97412
0.23339,0.96995
0.11027,0.96244
0.26903,0.97245
0.36599,0.97412
0.61999,0.98331
0.58868,0.97913
0.71152,0.99082
0.62725,0.98915
0.31262,0.97245
0.35005,0.97412
0.54166,0.98164
0.3281,0.97329
0.41828,0.97997
0.099264,0.96327
0.39418,0.97663
0.7551,0.98831
0.39956,0.97663
0.13007,0.96327
0.4813,0.98164
0.59734,0.98414
0.61431,0.98748
0.53799,0.98164
0.33381,0.97746
0.34316,0.97496
0.38649,0.97496
0.63823,0.98247
0.40447,0.9783
0.60232,0.98414
0.71633,0.98998
0.73819,0.98581
0.46885,0.97579
0.40993,0.97663
0.24508,0.96912
0.4654,0.97997
0.40119,0.97412
0.2484,0.96828
0.28496,0.97078
0.58688,0.9808
0.43235,0.97746
0.30139,0.97078
0.62567,0.97913
0.42207,0.97746
0.46896,0.97913
0.32264,0.97329
0.26283,0.97412
0.59539,0.9808
0.4871,0.97913
0.14354,0.96494
0.47981,0.97663
0.60801,0.98331
0.31317,0.97329
0.44088,0.98331
0.48054,0.98247
0.53195,0.98497
0.55496,0.98164
0.25246,0.97245
0.55808,0.98497
0.33158,0.97579
0.19641,0.96995
0.74795,0.99499
0.3528,0.97245
0.19895,0.96745
0.53585,0.97997
0.55972,0.98247
0.57453,0.97997
0.41768,0.9783
0.46709,0.98247
0.6229,0.98748
0.64718,0.97997
0.47051,0.97913
0.36397,0.97412
0.54059,0.98247
0.65287,0.98164
0.13234,0.96411
0.77263,0.98247
0.12622,0.96494
0.47803,0.9808
0.79892,0.99165
0.44106,0.97663
0.47258,0.97997
0.41525,0.98414
0.58611,0.97913
0.54329,0.98164
0.24444,0.96828
0.35631,0.97579
0.33456,0.97496
0.71034,0.98748
0.34844,0.97746
0.44455,0.97997
0.32464,0.97245
0.72469,0.98414
0.22706,0.96745
0.48728,0.9783
0.13275,0.96411
0.68362,0.98497
0.60604,0.98998
0.29955,0.97329
0.40888,0.97746
0.33943,0.96995
0.36265,0.97496
0.5262,0.97997
0.54733,0.9808
0.28001,0.97245
0.082685,0.9616
0.15871,0.96578
0.42505,0.98164
0.65254,0.98664
0.63689,0.98247
0.60025,0.98331
0.19454,0.96828
0.43134,0.9783
0.30457,0.97329
0.67421,0.98581
0.50735,0.98164
0.42398,0.97913
0.54998,0.98164
0.53094,0.97913
0.17914,0.96661
0.64786,0.98497
0.42287,0.97997
0.42585,0.9783
0.16562,0.96578
0.30649,0.97329
0.58697,0.98414
0.54345,0.98414
0.43323,0.97496
0.48911,0.98247
0.45166,0.9783
0.59765,0.98247
0.56332,0.9808
0.52085,0.9783
0.33525,0.9783
0.72204,0.98831
0.21129,0.96828
0.45942,0.9808
0.43321,0.97663
0.29085,0.97579
0.37488,0.97412
0.72911,0.98748
0.44134,0.97997
0.092655,0.96244
0.27494,0.97412
0.34226,0.97496
0.44274,0.97663
0.63979,0.98664
0.15288,0.96578
0.60099,0.98915
0.41565,0.97663
0.33042,0.97496
0.52563,0.98831
0.28471,0.97245
0.31619,0.97162
0.31897,0.97245
0.18307,0.96661
0.65312,0.98664
0.32104,0.97162
0.50889,0.98247
0.38986,0.97579
0.39585,0.9783
0.21389,0.96828
0.38717,0.97997
0.36573,0.97746
0.28335,0.97162
0.44533,0.97663
0.84321,0.99332
0.46131,0.9783
0.20699,0.96745
0.56263,0.98331
0.24729,0.97162
0.74766,0.98998
0.69672,0.98748
0.63793,0.98247
0.3613,0.97579
0.74504,0.99416
0.076328,0.9616
0.46351,0.9783
0.52344,0.9808
0.73949,0.98581
0.26981,0.97162
0.44888,0.97496
0.70362,0.98664
0.42081,0.9783
0.53939,0.98247
0.42367,0.97746
0.32622,0.97746
0.68813,0.98748
0.3125,0.96828
0.36776,0.97746
0.3138,0.97245
0.53513,0.97913
0.21476,0.96912
0.37613,0.97746
0.73109,0.98998
0.4865,0.97913
0.31296,0.97496
0.47313,0.98164
0.49157,0.9783
0.44378,0.9783
0.50641,0.9808
0.30395,0.97496
0.35336,0.97162
0.33972,0.97579
0.057593,0.9616
0.49916,0.98331
0.48612,0.9808
0.23797,0.97162
0.5282,0.9808
0.5882,0.98247
0.41219,0.97496
0.13199,0.96411
0.32942,0.97663
0.32993,0.97329
0.50989,0.98331
0.17727,0.96745
0.42554,0.97663
0.71271,0.98664
0.54045,0.98164
0.25755,0.97078
0.57286,0.98164
0.42349,0.97746
0.45843,0.9808
0.81132,0.98831
0.36702,0.97579
0.39247,0.97579
0.016173,0.9591
0.10825,0.96327
0.27854,0.97329
